job_title,experience_level,employment_type,company_size,company_location,remote_ratio,salary_currency,years_experience,base_salary,bonus,stock_options,total_salary,salary_in_usd,currency,conversion_rate,adjusted_total_usd
Data Scientist,Lead,Full-time,Large,Germany,100,EUR,2,145734.585474001,3234,654,149622.585474001,164584.84402140114,GBP,1.3,194509.36111620133
Data Scientist,Lead,Full-time,Small,India,0,EUR,5,136749.1783553898,1857,20346,158952.1783553898,174847.3961909288,CAD,0.75,119214.13376654236
ML Engineer,Lead,Intern,Small,USA,50,CAD,2,124495.79350370496,2012,12143,138650.79350370495,103988.09512777872,EUR,1.1,152515.87285407545
ML Engineer,Mid,Part-time,Small,Germany,100,CAD,17,60035.58549698064,8467,16450,84952.58549698064,63714.43912273548,INR,0.012,1019.4310259637676
DevOps Engineer,,,Large,UK,50,USD,1,56502.74018338324,1651,24052,82205.74018338324,82205.74018338324,GBP,1.3,106867.46223839822
Research Scientist,,,Small,USA,100,EUR,5,2957127.594429085,7063,22990,115596.39675434568,127156.03642978024,CAD,0.75,2240385.4458218142
Software Engineer,Lead,Contract,Large,Germany,0,CAD,2,132854.88517998162,679,24702,158235.88517998162,118676.91388498622,USD,1.0,158235.88517998162
Software Engineer,,,Large,Germany,50,INR,15,89331.07182238117,6708,25846,121885.07182238116,1462.620861868574,EUR,1.1,134073.5790046193
Data Scientist,Mid,Full-time,Large,UK,100,USD,5,68985.85021123778,4994,17174,91153.85021123778,91153.85021123778,CAD,0.75,68365.38765842833
ML Engineer,Junior,Contract,Medium,Remote,0,CAD,1,44627.68957086658,2647,10417,57691.68957086658,43268.76717814994,EUR,1.1,63460.85852795325
Data Scientist,Senior,Contract,Small,UK,0,CAD,3,100680.40061806404,4997,5975,111652.40061806404,83739.30046354802,USD,1.0,111652.40061806404
DevOps Engineer,Mid,Part-time,Medium,Canada,0,INR,13,73779.45100437646,8817,9153,91749.45100437646,1100.9934120525174,USD,1.0,91749.45100437646
Software Engineer,Lead,Intern,Small,USA,100,INR,8,128107.98784802535,5797,10013,143917.98784802534,1727.0158541763042,USD,1.0,143917.98784802534
DevOps Engineer,Senior,Intern,Medium,Germany,100,CAD,13,90279.73614963554,2762,8223,101264.73614963554,75948.55211222667,GBP,1.3,131644.15699452622
DevOps Engineer,,,Medium,Canada,0,EUR,1,1314278.9308573713,796,23508,103575.66498898194,113933.23148788014,CAD,0.75,1003937.1981430284
Data Scientist,Junior,Part-time,Large,Remote,50,CAD,0,42065.084797703246,3087,29846,74998.08479770325,56248.56359827744,GBP,1.3,97497.51023701424
Data Scientist,Mid,,Large,Remote,50,CAD,4,53470.483551320416,3389,16635,73494.48355132042,55120.86266349031,USD,1.0,73494.48355132042
Research Scientist,Lead,,Large,Germany,50,INR,6,138691.60068997418,8125,12118,158934.60068997418,1907.2152082796904,USD,1.0,158934.60068997418
Software Engineer,,,Medium,Remote,100,USD,2,1149994.0645002,2495,23462,48017.18218582399,48017.18218582399,GBP,1.3,1528736.38385026
Data Scientist,Mid,Contract,Large,USA,50,USD,6,94446.37090951484,2233,7887,104566.37090951484,104566.37090951484,CAD,0.75,78424.77818213613
Software Engineer,Senior,Full-time,Large,Germany,100,CAD,5,105792.00552701196,4815,16212,126819.00552701196,95114.25414525898,GBP,1.3,164864.70718511555
ML Engineer,Mid,Full-time,Small,UK,0,USD,10,82542.44068667114,9184,9557,101283.44068667114,101283.44068667114,CAD,0.75,75962.58051500336
Data Scientist,Lead,Contract,Medium,Germany,100,EUR,16,133164.847872653,1424,16484,151072.847872653,166180.1326599183,USD,1.0,151072.847872653
Research Scientist,,,Medium,USA,0,EUR,8,2135703.2626432283,9327,1683,96558.39534009856,106214.2348741084,USD,1.0,2146713.2626432283
Software Engineer,Mid,Part-time,Medium,UK,0,GBP,6,73100.26985626691,8111,26031,107242.26985626692,139414.95081314698,GBP,1.3,139414.95081314698
Software Engineer,Mid,Intern,Medium,Canada,50,CAD,20,68944.46152117482,7906,11617,88467.46152117482,66350.59614088111,EUR,1.1,97314.2076732923
Software Engineer,Mid,Intern,Medium,USA,50,EUR,14,78273.17882961324,1488,13502,93263.17882961324,102589.49671257458,USD,1.0,93263.17882961324
Data Scientist,Junior,Part-time,Large,Canada,100,INR,4,50219.16891269624,1918,9796,61933.16891269624,743.1980269523549,EUR,1.1,68126.48580396587
DevOps Engineer,Lead,Part-time,Large,USA,100,CAD,14,126029.32145908852,7147,24473,157649.32145908853,118236.9910943164,EUR,1.1,173414.2536049974
ML Engineer,Junior,Intern,Large,Remote,100,EUR,17,53284.0135230539,7136,14220,74640.0135230539,82104.0148753593,INR,0.012,895.6801622766468
Data Analyst,Junior,,Large,UK,0,CAD,1,24470.82703254743,8846,7332,40648.82703254743,30486.62027441057,EUR,1.1,44713.70973580218
Software Engineer,Lead,Intern,Small,Remote,100,GBP,0,135833.36834910826,693,11806,148332.36834910826,192832.0788538408,INR,0.012,1779.9884201892992
Data Analyst,,,Large,Canada,100,USD,8,985709.1981430284,8438,20186,67140.49246284616,67140.49246284616,GBP,1.3,1318633.157585937
ML Engineer,,,Small,USA,0,USD,7,3121412.460786257,8457,5952,117507.82525243908,117507.82525243908,EUR,1.1,3449403.606864883
Data Scientist,Mid,Contract,Small,Canada,0,CAD,14,66050.12283474408,7269,21656,94975.12283474408,71231.34212605807,USD,1.0,94975.12283474408
ML Engineer,Lead,Part-time,Medium,Remote,100,USD,9,120399.13287253903,8685,10530,139614.13287253905,139614.13287253905,CAD,0.75,104710.59965440429
Research Scientist,Mid,Contract,Medium,Canada,50,USD,4,69666.83679511656,5530,9178,84374.83679511656,84374.83679511656,CAD,0.75,63281.12759633742
Data Analyst,Junior,Part-time,Medium,USA,100,CAD,6,41463.89309478761,4595,4706,50764.89309478761,38073.66982109071,USD,1.0,50764.89309478761
ML Engineer,Junior,Intern,Large,UK,0,CAD,10,52749.33680373919,8126,13146,74021.33680373919,55516.0026028044,USD,1.0,74021.33680373919
DevOps Engineer,Mid,Part-time,Medium,USA,100,INR,0,83294.37990101009,1054,22184,106532.37990101008,1278.3885588121211,USD,1.0,106532.37990101008
ML Engineer,,,Large,Remote,50,USD,12,2957127.594429085,8886,25479,159716.31786945096,159716.31786945096,USD,1.0,2991492.594429085
Software Engineer,Senior,,Small,UK,0,CAD,20,103423.08787250152,3943,14516,121882.08787250152,91411.56590437614,GBP,1.3,158446.714234252
Data Analyst,Senior,Contract,Medium,UK,50,EUR,20,104216.1146291755,2096,14435,120747.1146291755,132821.82609209305,INR,0.012,1448.965375550106
Data Analyst,Senior,Contract,Small,UK,50,EUR,4,102181.44613147696,6945,7052,116178.44613147696,127796.29074462468,GBP,1.3,151031.97997092005
Software Engineer,,,Large,UK,0,EUR,17,1971418.3962860568,9296,10023,165407.58154254974,181948.3396968048,INR,0.012,23888.84875543268
Software Engineer,Mid,Contract,Small,UK,100,GBP,10,62694.70284726036,5006,6979,74679.70284726037,97083.61370143847,GBP,1.3,97083.61370143847
Research Scientist,Lead,Intern,Medium,India,50,INR,9,143881.3845324179,6159,2463,152503.3845324179,1830.0406143890148,INR,0.012,1830.0406143890148
Software Engineer,Junior,Full-time,Small,Canada,0,INR,1,41217.34848382125,6806,1908,49931.34848382125,599.1761818058551,INR,0.012,599.1761818058551
Data Scientist,Junior,Contract,Medium,Canada,100,USD,17,33859.876402744514,4813,4502,43174.876402744514,43174.876402744514,INR,0.012,518.0985168329341
Data Analyst,Junior,Part-time,Medium,Canada,50,USD,7,48269.45030514526,5275,10440,63984.45030514526,63984.45030514526,EUR,1.1,70382.89533565979
Data Analyst,Senior,Part-time,Large,Canada,100,USD,0,67352.98326643422,2658,26990,97000.98326643422,97000.98326643422,GBP,1.3,126101.2782463645
DevOps Engineer,Mid,Intern,Medium,Canada,0,GBP,12,71934.28303755075,5798,28946,106678.28303755076,138681.76794881598,INR,0.012,1280.139396450609
Software Engineer,Senior,Full-time,Medium,USA,0,INR,4,102020.86561150648,6179,9573,117772.86561150648,1413.2743873380775,USD,1.0,117772.86561150648
ML Engineer,,,Large,UK,50,GBP,3,111525.76004087969,8360,24640,144525.7600408797,187883.4880531436,EUR,1.1,158978.33604496767
Research Scientist,,,Large,Germany,50,GBP,5,2464272.995357571,882,895,38844.78935534369,50498.2261619468,CAD,0.75,1849537.4965181784
DevOps Engineer,Junior,,Medium,Remote,50,CAD,13,52036.07049201525,6453,5859,64348.07049201525,48261.05286901144,GBP,1.3,83652.49163961982
Data Analyst,Lead,Part-time,Small,USA,0,EUR,2,140659.38759074974,5119,8792,154570.38759074974,170027.42634982473,USD,1.0,154570.38759074974
Software Engineer,,,Large,Germany,0,USD,11,1149994.0645002,6296,27792,129918.36517698878,129918.36517698878,INR,0.012,14208.984774002398
ML Engineer,Mid,Contract,Small,UK,0,GBP,8,68520.00624709124,2531,18150,89201.00624709124,115961.3081212186,GBP,1.3,115961.3081212186
Data Scientist,Junior,Part-time,Small,Germany,0,USD,4,43712.39059812746,5049,26731,75492.39059812746,75492.39059812746,INR,0.012,905.9086871775296
Data Analyst,Lead,Contract,Small,Canada,100,INR,12,132132.9536772144,2084,20533,154749.9536772144,1856.9994441265728,CAD,0.75,116062.4652579108
ML Engineer,Mid,Contract,Medium,USA,0,USD,14,85188.90478753431,9482,19010,113680.90478753432,113680.90478753432,GBP,1.3,147785.1762237946
ML Engineer,Senior,Full-time,Large,Canada,0,INR,6,92818.3931198164,4125,16378,113321.3931198164,1359.8567174377968,USD,1.0,113321.3931198164
Data Scientist,,,Small,USA,0,EUR,0,54232.11993726104,5596,13399,73227.11993726104,80549.83193098716,USD,1.0,73227.11993726104
DevOps Engineer,Senior,Intern,Medium,Remote,100,INR,15,100029.86093970928,3481,25620,129130.86093970928,1549.5703312765113,EUR,1.1,142043.94703368022
Research Scientist,Lead,Contract,Large,Germany,0,USD,3,131163.47032635743,2736,21879,155778.47032635743,155778.47032635743,EUR,1.1,171356.3173589932
ML Engineer,Senior,Intern,Medium,Germany,50,INR,20,113255.15739460629,5866,15197,134318.15739460627,1611.8178887352751,GBP,1.3,174613.60461298816
DevOps Engineer,Mid,Part-time,Small,UK,100,INR,13,68230.02611666445,7124,20125,95479.02611666443,1145.7483133999733,GBP,1.3,124122.7339516638
ML Engineer,Mid,Part-time,Medium,Remote,0,CAD,0,83391.06197698903,3620,2823,89834.06197698903,67375.54648274177,GBP,1.3,116784.28057008574
Research Scientist,,,Small,USA,100,USD,2,985709.1981430284,5039,13778,163021.78880262267,163021.78880262267,GBP,1.3,1305884.057585937
Data Scientist,Senior,Full-time,Medium,Germany,50,EUR,11,103673.45022526637,5875,23740,133288.45022526634,146617.295247793,EUR,1.1,146617.29524779302
Data Scientist,Junior,Contract,Medium,Germany,0,GBP,11,54052.70202500091,4015,5987,64054.70202500091,83271.11263250119,CAD,0.75,48041.02651875068
Software Engineer,Junior,Full-time,Medium,India,0,GBP,3,16039.453122463914,6113,26324,48476.45312246392,63019.38905920309,USD,1.0,48476.45312246392
Data Scientist,Lead,Contract,Medium,UK,50,INR,15,142227.9898492029,713,18409,161349.9898492029,1936.199878190435,USD,1.0,161349.9898492029
Research Scientist,Junior,Full-time,Medium,India,50,GBP,3,27894.41918536002,2311,279,30484.41918536002,39629.74494096803,USD,1.0,30484.41918536002
ML Engineer,Senior,Full-time,Small,India,50,GBP,14,98902.65521688384,7728,1859,108489.65521688384,141036.551781949,EUR,1.1,119338.62073857224
Data Analyst,Junior,Part-time,Small,Germany,100,CAD,15,52469.105990588,5525,18345,76339.105990588,57254.329492941,GBP,1.3,99240.8377877644
Data Analyst,Junior,Contract,Large,UK,0,USD,18,33385.33672536007,6869,11624,51878.33672536007,51878.33672536007,INR,0.012,622.5400407043209
Research Scientist,,,Small,India,100,CAD,12,2628557.8617147426,1064,12760,133897.53803913348,100423.15352935012,EUR,1.1,2906620.047886217
Software Engineer,Lead,Contract,Medium,UK,50,INR,11,142471.97907004593,5085,22408,169964.97907004593,2039.5797488405512,INR,0.012,2039.5797488405512
Data Analyst,,,Medium,USA,0,CAD,16,1478563.7972145427,6348,20522,170806.4590157622,128104.84426182164,USD,1.0,1505433.7972145427
Research Scientist,Mid,Part-time,Large,Germany,100,INR,17,71987.87212668094,296,28936,101219.87212668094,1214.6384655201714,INR,0.012,1214.6384655201714
Software Engineer,Junior,Intern,Large,USA,0,EUR,2,39082.84486483034,8946,4538,52566.84486483034,57823.52935131338,INR,0.012,630.8021383779641
Research Scientist,Junior,Intern,Medium,Germany,50,USD,5,33167.48987536346,3694,7667,44528.48987536346,44528.48987536346,INR,0.012,534.3418785043616
Research Scientist,Mid,Contract,Medium,India,50,USD,7,84833.68686441613,9561,6672,101066.68686441611,101066.68686441611,CAD,0.75,75800.0151483121
Software Engineer,,,Medium,Canada,50,CAD,20,1642848.6635717142,3361,24600,71077.98027067301,53308.48520300476,INR,0.012,20049.71596286057
ML Engineer,Mid,,Small,USA,50,EUR,16,84224.95449512977,6285,7877,98386.95449512976,108225.64994464276,EUR,1.1,108225.64994464276
Data Analyst,Junior,Intern,Medium,Remote,0,USD,7,58806.5075155422,8062,698,67566.5075155422,67566.5075155422,USD,1.0,67566.50751554221
Software Engineer,Lead,Contract,Large,India,0,CAD,17,134069.4724764541,8709,3409,146187.4724764541,109640.60435734058,USD,1.0,146187.4724764541
Data Scientist,,,Medium,India,100,GBP,12,64877.16746488664,4874,13591,83342.16746488665,108344.81770435264,EUR,1.1,91676.38421137532
ML Engineer,Senior,Contract,Medium,USA,100,CAD,2,93442.42781280469,5166,22644,121252.42781280469,90939.3208596035,EUR,1.1,133377.67059408515
Software Engineer,,,Small,Remote,100,EUR,17,91097.96366980184,525,21350,112972.96366980184,124270.26003678204,INR,0.012,1355.675564037622
Data Scientist,Junior,Part-time,Small,Germany,0,EUR,6,32143.17468677866,9400,25448,66991.17468677866,73690.29215545653,INR,0.012,803.8940962413438
Software Engineer,,,Large,India,50,INR,18,1149994.0645002,6903,24289,162116.15285480098,1945.393834257612,CAD,0.75,885889.54837515
Software Engineer,Lead,,Medium,UK,0,USD,19,112636.4222014262,8056,90,120782.4222014262,120782.4222014262,EUR,1.1,132860.66442156883
Research Scientist,Senior,Part-time,Large,Germany,100,GBP,8,107178.80336758248,9856,18399,135433.80336758247,176063.94437785723,EUR,1.1,148977.18370434077
Research Scientist,Senior,Part-time,Small,Germany,100,USD,11,84284.9750377442,6855,14233,105372.9750377442,105372.9750377442,INR,0.012,1264.4757004529304
Data Analyst,Junior,Intern,Medium,UK,50,CAD,9,46317.32977475027,6133,12299,64749.32977475027,48561.9973310627,INR,0.012,776.9919572970033
Data Scientist,Lead,Full-time,Medium,UK,50,USD,9,125840.52339498884,7137,11969,144946.52339498885,144946.52339498885,INR,0.012,1739.358280739866
Data Analyst,,,Medium,Germany,0,INR,3,44903.96564986246,9216,25824,79943.96564986245,959.3275877983494,EUR,1.1,87938.3622148487
Data Scientist,Lead,Part-time,Medium,Remote,50,USD,9,129306.19786775652,2366,11062,142734.1978677565,142734.1978677565,CAD,0.75,107050.6484008174
Data Scientist,Senior,Intern,Large,India,0,CAD,5,109929.1496548736,3392,25359,138680.1496548736,104010.1122411552,CAD,0.75,104010.1122411552
DevOps Engineer,Lead,Contract,Large,UK,50,INR,6,125492.89003544912,5230,11457,142179.89003544912,1706.1586804253895,EUR,1.1,156397.87903899406
Software Engineer,Junior,Intern,Large,UK,0,CAD,9,30770.82436275005,5438,25322,61530.82436275005,46148.11827206254,USD,1.0,61530.82436275005
Research Scientist,Senior,,Medium,Canada,50,GBP,9,74734.7675462362,3787,217,78738.7675462362,102360.39781010704,GBP,1.3,102360.39781010704
Data Analyst,Senior,Intern,Medium,Canada,100,USD,15,106188.7306765992,5883,7587,119658.7306765992,119658.7306765992,CAD,0.75,89744.0480074494
Data Analyst,Mid,Contract,Large,Canada,100,CAD,13,75017.29684346069,8298,25403,108718.29684346067,81538.72263259551,USD,1.0,108718.29684346067
Research Scientist,Senior,Full-time,Medium,India,0,CAD,3,88441.50362843955,3932,15232,107605.50362843956,80704.12772132966,INR,0.012,1291.2660435412745
Research Scientist,Senior,Contract,Large,India,0,CAD,15,99120.03557850332,2609,24911,126640.03557850332,94980.02668387748,USD,1.0,126640.03557850332
Data Analyst,Junior,Contract,Small,India,100,CAD,12,56868.67856857385,2776,27185,86829.67856857384,65122.25892643038,CAD,0.75,65122.25892643038
Research Scientist,Junior,Contract,Medium,Remote,100,CAD,19,34094.42967584064,2961,5353,42408.42967584064,31806.32225688048,INR,0.012,508.9011561100877
Software Engineer,Mid,Full-time,Large,UK,50,USD,6,76553.12379634613,7578,16808,100939.12379634612,100939.12379634612,USD,1.0,100939.12379634612
Data Scientist,Senior,Part-time,Medium,USA,100,CAD,12,96762.55005421003,6730,25732,129224.55005421003,96918.41254065752,CAD,0.75,96918.41254065752
DevOps Engineer,,,Medium,UK,50,GBP,11,131403.58350781817,1804,13942,147149.58350781817,191294.4585601636,CAD,0.75,110362.18763086364
Data Analyst,Mid,Intern,Small,Canada,0,INR,18,59966.02002544594,302,5597,65865.02002544593,790.3802403053512,EUR,1.1,72451.52202799053
DevOps Engineer,Junior,,Small,Canada,100,CAD,0,40273.61171694888,7538,26737,74548.61171694889,55911.45878771167,CAD,0.75,55911.45878771167
ML Engineer,Junior,Part-time,Medium,Canada,100,INR,5,34902.09666336772,1874,1566,38342.09666336772,460.1051599604127,EUR,1.1,42176.3063297045
DevOps Engineer,Mid,Part-time,Small,Germany,0,EUR,12,72884.64292326636,301,3977,77162.64292326636,84878.907215593,GBP,1.3,100311.43580024628
Research Scientist,Lead,Contract,Medium,UK,50,USD,13,136674.57384802942,6685,23767,167126.57384802942,167126.57384802942,GBP,1.3,217264.54600243823
Software Engineer,,,Large,UK,50,GBP,5,139564.3953818273,8423,14699,162686.3953818273,211492.31399637548,USD,1.0,162686.3953818273
Research Scientist,Junior,Part-time,Small,India,100,GBP,5,44617.64944949375,9430,12942,66989.64944949375,87086.54428434189,USD,1.0,66989.64944949375
Software Engineer,Mid,Intern,Small,Germany,50,INR,8,83301.40925462171,6614,10403,100318.40925462171,1203.8209110554606,CAD,0.75,75238.80694096629
Software Engineer,Lead,Full-time,Small,UK,0,EUR,5,131768.19981858358,3629,21936,157333.19981858358,173066.51980044195,EUR,1.1,173066.51980044195
ML Engineer,Mid,Contract,Small,Remote,100,CAD,11,77791.28615503485,1886,10314,89991.28615503485,67493.46461627613,GBP,1.3,116988.6720015453
Data Analyst,Lead,Intern,Large,Remote,50,INR,15,113939.61473858026,8569,12594,135102.61473858025,1621.231376862963,CAD,0.75,101326.9610539352
Data Scientist,,,Small,USA,50,CAD,4,136862.54872913088,9884,4588,151334.54872913088,113500.91154684816,USD,1.0,151334.54872913088
ML Engineer,,,Large,Canada,50,INR,7,1478563.7972145427,7188,1684,137146.73627622402,1645.7608353146884,INR,0.012,17849.229566574515
Research Scientist,Junior,Intern,Large,UK,50,CAD,11,32035.47430352179,6232,6920,45187.47430352179,33890.60572764134,USD,1.0,45187.47430352179
Research Scientist,Senior,Contract,Medium,Remote,100,EUR,5,107034.90671361232,7969,22427,137430.90671361232,151173.99738497357,EUR,1.1,151173.99738497357
Research Scientist,Senior,Part-time,Medium,India,100,GBP,11,100310.94590566192,4315,29442,134067.9459056619,174288.32967736048,GBP,1.3,174288.32967736048
Data Analyst,Senior,Full-time,Large,Germany,0,GBP,19,110385.45595332806,4248,14818,129451.45595332806,168286.8927393265,USD,1.0,129451.45595332806
ML Engineer,Mid,Full-time,Medium,Germany,100,INR,16,79016.77092650894,2170,11918,93104.77092650894,1117.2572511181072,GBP,1.3,121036.20220446162
